champion_id,countername,winrate,champ_id
제라스,소라카,50.38%,제라스
제라스,잔나,50.34%,제라스
제라스,아무무,50.00%,제라스
제라스,질리언,50.00%,제라스
제라스,쓰레쉬,49.73%,제라스
제라스,하이머딩거,48.48%,제라스
제라스,소나,48.45%,제라스
제라스,노틸러스,48.34%,제라스
제라스,마오카이,47.06%,제라스
제라스,세라핀,46.88%,제라스
제라스,블리츠크랭크,46.42%,제라스
제라스,알리스타,44.59%,제라스
제라스,벨코즈,44.19%,제라스
제라스,브라움,44.12%,제라스
제라스,바드,44.07%,제라스
제라스,파이크,43.67%,제라스
제리,케이틀린,54.39%,제리
제리,베인,52.73%,제리
제리,애쉬,51.70%,제리
제리,칼리스타,48.00%,제리
제리,미스 포츈,47.69%,제리
제리,코그모,46.73%,제리
제리,바루스,46.38%,제리
제리,드레이븐,46.22%,제리
제리,카이사,46.07%,제리
제리,진,45.85%,제리
제리,이즈리얼,45.28%,제리
제리,아펠리오스,44.62%,제리
제리,자야,44.41%,제리
제리,시비르,44.23%,제리
제리,루시안,43.70%,제리
제리,트위치,43.56%,제리
제리,사미라,43.34%,제리
제리,징크스,43.32%,제리
제리,트리스타나,39.62%,제리
제리,야스오,37.21%,제리
제리,카서스,32.50%,제리
제리,닐라,30.91%,제리
제이스,신지드,67.50%,제이스
제이스,아크샨,61.54%,제이스
제이스,케일,60.00%,제이스
제이스,케넨,60.00%,제이스
제이스,아칼리,58.97%,제이스
제이스,티모,58.33%,제이스
제이스,그웬,57.58%,제이스
제이스,블라디미르,56.25%,제이스
제이스,렝가,55.00%,제이스
제이스,오른,54.42%,제이스
제이스,마오카이,53.97%,제이스
제이스,사이온,53.71%,제이스
제이스,바루스,53.54%,제이스
제이스,피오라,52.73%,제이스
제이스,갱플랭크,52.72%,제이스
제이스,이렐리아,52.28%,제이스
제이스,크산테,52.17%,제이스
제이스,가렌,52.17%,제이스
제이스,판테온,51.61%,제이스
제이스,자크,51.43%,제이스
제이스,잭스,51.09%,제이스
제이스,제드,50.00%,제이스
제이스,클레드,50.00%,제이스
제이스,트린다미어,50.00%,제이스
제이스,다리우스,49.46%,제이스
제이스,올라프,49.37%,제이스
제이스,말파이트,48.80%,제이스
제이스,모데카이저,48.48%,제이스
제이스,리븐,48.31%,제이스
제이스,레넥톤,48.28%,제이스
제이스,요릭,48.21%,제이스
제이스,카밀,47.71%,제이스
제이스,쉔,47.62%,제이스
제이스,럼블,47.57%,제이스
제이스,아트록스,47.48%,제이스
제이스,그라가스,47.22%,제이스
제이스,야스오,46.67%,제이스
제이스,나서스,46.32%,제이스
제이스,세트,46.15%,제이스
제이스,나르,45.92%,제이스
제이스,요네,45.61%,제이스
제이스,초가스,44.44%,제이스
제이스,워윅,43.75%,제이스
제이스,일라오이,43.04%,제이스
제이스,우르곳,42.42%,제이스
제이스,문도 박사,41.18%,제이스
제이스,퀸,40.35%,제이스
제이스,뽀삐,35.11%,제이스
제이스,카시오페아,27.78%,제이스
조이,빅토르,59.30%,조이
조이,아칼리,59.09%,조이
조이,리산드라,58.33%,조이
조이,제이스,58.06%,조이
조이,에코,57.50%,조이
조이,벡스,57.14%,조이
조이,트위스티드 페이트,56.47%,조이
조이,제드,55.91%,조이
조이,아크샨,55.17%,조이
조이,니코,54.41%,조이
조이,아지르,52.94%,조이
조이,애니비아,52.63%,조이
조이,아리,52.00%,조이
조이,카타리나,51.69%,조이
조이,이렐리아,51.67%,조이
조이,럭스,50.94%,조이
조이,신드라,50.44%,조이
조이,야스오,49.52%,조이
조이,사일러스,49.33%,조이
조이,르블랑,49.00%,조이
조이,블라디미르,48.15%,조이
조이,아우렐리온 솔,48.00%,조이
조이,키아나,47.83%,조이
조이,요네,47.79%,조이
조이,탈론,47.30%,조이
조이,애니,46.84%,조이
조이,피즈,44.59%,조이
조이,말자하,44.44%,조이
조이,라이즈,44.23%,조이
조이,오리아나,42.53%,조이
조이,베이가,41.67%,조이
조이,제라스,37.14%,조이
조이,카시오페아,36.36%,조이
직스,카시오페아,64.52%,직스
직스,아리,55.00%,직스
직스,사일러스,52.78%,직스
직스,피즈,51.61%,직스
직스,야스오,48.98%,직스
직스,니코,48.48%,직스
직스,신드라,46.88%,직스
직스,오리아나,43.75%,직스
직스,빅토르,40.54%,직스
직스,요네,38.71%,직스
직스,럭스,36.67%,직스
직스,제드,36.11%,직스
직스,카타리나,30.30%,직스
진,루시안,54.51%,진
진,제리,54.15%,진
진,케이틀린,53.22%,진
진,아펠리오스,52.58%,진
진,코그모,52.57%,진
진,징크스,52.27%,진
진,드레이븐,52.25%,진
진,미스 포츈,51.97%,진
진,트리스타나,51.84%,진
진,바루스,51.18%,진
진,카이사,50.24%,진
진,직스,50.00%,진
진,사미라,49.81%,진
진,칼리스타,49.72%,진
진,자야,49.69%,진
진,트위치,49.34%,진
진,베인,49.27%,진
진,시비르,49.12%,진
진,이즈리얼,49.06%,진
진,야스오,48.11%,진
진,애쉬,47.88%,진
진,베이가,47.62%,진
진,닐라,45.28%,진
진,세라핀,41.74%,진
진,카서스,36.55%,진
질리언,룰루,59.59%,질리언
질리언,블리츠크랭크,58.16%,질리언
질리언,럭스,55.56%,질리언
질리언,나미,54.81%,질리언
질리언,세라핀,53.85%,질리언
질리언,라칸,53.00%,질리언
질리언,애쉬,51.85%,질리언
질리언,카르마,51.38%,질리언
질리언,레오나,50.00%,질리언
질리언,제라스,50.00%,질리언
질리언,렐,50.00%,질리언
질리언,유미,48.51%,질리언
질리언,밀리오,46.00%,질리언
질리언,모르가나,45.71%,질리언
질리언,노틸러스,44.88%,질리언
질리언,세나,44.71%,질리언
질리언,소나,43.64%,질리언
질리언,아무무,43.59%,질리언
질리언,잔나,43.43%,질리언
질리언,쓰레쉬,40.64%,질리언
질리언,소라카,38.16%,질리언
질리언,파이크,32.81%,질리언
질리언,바드,28.13%,질리언
징크스,제리,56.68%,징크스
징크스,코그모,54.55%,징크스
징크스,자야,51.24%,징크스
징크스,카이사,49.82%,징크스
징크스,시비르,49.54%,징크스
징크스,사미라,49.05%,징크스
징크스,아펠리오스,48.89%,징크스
징크스,진,47.73%,징크스
징크스,루시안,47.52%,징크스
징크스,트위치,47.23%,징크스
징크스,케이틀린,47.11%,징크스
징크스,바루스,46.91%,징크스
징크스,칼리스타,45.83%,징크스
징크스,이즈리얼,45.75%,징크스
징크스,드레이븐,45.22%,징크스
징크스,애쉬,45.03%,징크스
징크스,미스 포츈,44.90%,징크스
징크스,야스오,44.19%,징크스
징크스,카서스,41.38%,징크스
징크스,베인,40.96%,징크스
징크스,트리스타나,40.71%,징크스
징크스,닐라,38.78%,징크스
징크스,세라핀,34.04%,징크스
초가스,럼블,68.57%,초가스
초가스,크산테,64.71%,초가스
초가스,잭스,58.16%,초가스
초가스,이렐리아,57.58%,초가스
초가스,사이온,57.41%,초가스
초가스,케일,56.82%,초가스
초가스,가렌,56.52%,초가스
초가스,리븐,56.41%,초가스
초가스,티모,55.81%,초가스
초가스,제이스,55.56%,초가스
초가스,갱플랭크,54.79%,초가스
초가스,바루스,54.55%,초가스
초가스,뽀삐,54.05%,초가스
초가스,요릭,53.33%,초가스
초가스,카밀,51.85%,초가스
초가스,말파이트,51.72%,초가스
초가스,문도 박사,51.43%,초가스
초가스,레넥톤,51.43%,초가스
초가스,그라가스,50.00%,초가스
초가스,오른,49.18%,초가스
초가스,아트록스,48.53%,초가스
초가스,쉔,45.65%,초가스
초가스,요네,44.68%,초가스
초가스,세트,44.44%,초가스
초가스,모데카이저,43.75%,초가스
초가스,나서스,42.86%,초가스
초가스,피오라,42.03%,초가스
초가스,올라프,40.00%,초가스
초가스,그웬,37.50%,초가스
초가스,다리우스,36.11%,초가스
초가스,일라오이,31.82%,초가스
카르마,브라움,60.53%,카르마
카르마,레나타 글라스크,60.00%,카르마
카르마,모르가나,56.78%,카르마
카르마,니코,55.07%,카르마
카르마,벨코즈,54.76%,카르마
카르마,룰루,54.30%,카르마
카르마,바드,53.19%,카르마
카르마,유미,52.97%,카르마
카르마,나미,52.77%,카르마
카르마,브랜드,52.73%,카르마
카르마,판테온,51.22%,카르마
카르마,럭스,50.97%,카르마
카르마,쓰레쉬,50.47%,카르마
카르마,밀리오,50.15%,카르마
카르마,하이머딩거,50.00%,카르마
카르마,피들스틱,50.00%,카르마
카르마,스웨인,49.41%,카르마
카르마,파이크,49.39%,카르마
카르마,타릭,49.12%,카르마
카르마,자이라,48.81%,카르마
카르마,세나,48.73%,카르마
카르마,질리언,48.62%,카르마
카르마,라칸,48.41%,카르마
카르마,세라핀,47.06%,카르마
카르마,샤코,46.94%,카르마
카르마,애쉬,46.88%,카르마
카르마,렐,46.71%,카르마
카르마,블리츠크랭크,45.63%,카르마
카르마,레오나,44.29%,카르마
카르마,소나,44.20%,카르마
카르마,아무무,43.90%,카르마
카르마,소라카,43.60%,카르마
카르마,잔나,43.53%,카르마
카르마,알리스타,42.17%,카르마
카르마,노틸러스,42.04%,카르마
카르마,제라스,41.78%,카르마
카르마,애니,37.25%,카르마
카밀,요릭,67.50%,카밀
카밀,이렐리아,60.19%,카밀
카밀,케일,59.74%,카밀
카밀,나르,59.46%,카밀
카밀,신지드,58.97%,카밀
카밀,아트록스,58.54%,카밀
카밀,야스오,58.33%,카밀
카밀,바루스,56.90%,카밀
카밀,탐 켄치,56.67%,카밀
카밀,리븐,56.31%,카밀
카밀,말파이트,55.66%,카밀
카밀,사이온,55.47%,카밀
카밀,세트,54.84%,카밀
카밀,나서스,54.76%,카밀
카밀,오른,53.74%,카밀
카밀,자크,53.13%,카밀
카밀,클레드,53.06%,카밀
카밀,럼블,52.38%,카밀
카밀,제이스,52.29%,카밀
카밀,요네,51.90%,카밀
카밀,판테온,51.72%,카밀
카밀,다리우스,51.61%,카밀
카밀,문도 박사,51.22%,카밀
카밀,모데카이저,51.19%,카밀
카밀,갱플랭크,50.55%,카밀
카밀,가렌,50.00%,카밀
카밀,그라가스,50.00%,카밀
카밀,올라프,50.00%,카밀
카밀,크산테,49.64%,카밀
카밀,레넥톤,48.57%,카밀
카밀,초가스,48.15%,카밀
카밀,케넨,45.45%,카밀
카밀,피오라,45.27%,카밀
카밀,뽀삐,45.16%,카밀
카밀,잭스,44.94%,카밀
카밀,쉔,44.16%,카밀
카밀,그웬,44.12%,카밀
카밀,일라오이,43.04%,카밀
카밀,워윅,42.11%,카밀
카밀,볼리베어,37.50%,카밀
카사딘,르블랑,60.56%,카사딘
카사딘,카타리나,55.47%,카사딘
카사딘,애니비아,55.32%,카사딘
카사딘,빅토르,54.93%,카사딘
카사딘,아리,54.14%,카사딘
카사딘,아우렐리온 솔,53.85%,카사딘
카사딘,트위스티드 페이트,52.38%,카사딘
카사딘,탈론,52.38%,카사딘
카사딘,럭스,51.61%,카사딘
카사딘,요네,51.52%,카사딘
카사딘,피즈,51.16%,카사딘
카사딘,야스오,50.75%,카사딘
카사딘,오리아나,50.00%,카사딘
카사딘,블라디미르,50.00%,카사딘
카사딘,신드라,50.00%,카사딘
카사딘,애니,50.00%,카사딘
카사딘,말자하,50.00%,카사딘
카사딘,제드,47.83%,카사딘
카사딘,니코,47.73%,카사딘
카사딘,라이즈,45.28%,카사딘
카사딘,베이가,45.24%,카사딘
카사딘,사일러스,44.23%,카사딘
카사딘,아지르,43.59%,카사딘
카사딘,에코,40.00%,카사딘
카사딘,이렐리아,38.71%,카사딘
카사딘,판테온,38.71%,카사딘
카사딘,아칼리,38.10%,카사딘
카서스,샤코,66.18%,카서스
카서스,자크,65.91%,카서스
카서스,카직스,58.52%,카서스
카서스,뽀삐,58.06%,카서스
카서스,자르반 4세,57.14%,카서스
카서스,다이애나,56.41%,카서스
카서스,리 신,56.10%,카서스
카서스,에코,55.71%,카서스
카서스,비에고,55.06%,카서스
카서스,탈론,53.33%,카서스
카서스,사일러스,52.00%,카서스
카서스,릴리아,51.28%,카서스
카서스,피들스틱,50.88%,카서스
카서스,바이,50.79%,카서스
카서스,헤카림,50.45%,카서스
카서스,케인,50.00%,카서스
카서스,렝가,50.00%,카서스
카서스,엘리스,50.00%,카서스
카서스,녹턴,50.00%,카서스
카서스,마오카이,49.04%,카서스
카서스,벨베스,48.00%,카서스
카서스,이블린,47.44%,카서스
카서스,세주아니,47.06%,카서스
카서스,그레이브즈,46.59%,카서스
카서스,니달리,46.34%,카서스
카서스,마스터 이,46.05%,카서스
카서스,누누와 윌럼프,45.45%,카서스
카서스,그라가스,45.00%,카서스
카서스,렉사이,44.37%,카서스
카서스,킨드레드,44.05%,카서스
카서스,우디르,43.33%,카서스
카서스,아이번,43.21%,카서스
카서스,오공,39.29%,카서스
카시오페아,조이,63.64%,카시오페아
카시오페아,요네,63.38%,카시오페아
카시오페아,에코,63.33%,카시오페아
카시오페아,트위스티드 페이트,61.90%,카시오페아
카시오페아,라이즈,60.27%,카시오페아
카시오페아,아리,60.00%,카시오페아
카시오페아,리산드라,57.69%,카시오페아
카시오페아,피즈,57.14%,카시오페아
카시오페아,르블랑,57.14%,카시오페아
카시오페아,벡스,57.14%,카시오페아
카시오페아,애니,56.96%,카시오페아
카시오페아,아칼리,55.74%,카시오페아
카시오페아,니코,55.74%,카시오페아
카시오페아,카타리나,55.14%,카시오페아
카시오페아,이렐리아,54.55%,카시오페아
카시오페아,아크샨,54.24%,카시오페아
카시오페아,베이가,53.85%,카시오페아
카시오페아,아우렐리온 솔,53.66%,카시오페아
카시오페아,블라디미르,53.19%,카시오페아
카시오페아,사일러스,53.13%,카시오페아
카시오페아,럭스,52.63%,카시오페아
카시오페아,신드라,51.16%,카시오페아
카시오페아,오리아나,51.14%,카시오페아
카시오페아,아지르,51.02%,카시오페아
카시오페아,야스오,50.00%,카시오페아
카시오페아,키아나,50.00%,카시오페아
카시오페아,빅토르,49.07%,카시오페아
카시오페아,제드,49.02%,카시오페아
카시오페아,말자하,47.37%,카시오페아
카시오페아,애니비아,42.22%,카시오페아
카시오페아,탈론,40.74%,카시오페아
카시오페아,직스,35.48%,카시오페아
카이사,제리,53.93%,카이사
카이사,베이가,53.33%,카이사
카이사,애쉬,52.63%,카이사
카이사,트리스타나,52.10%,카이사
카이사,루시안,51.96%,카이사
카이사,베인,51.69%,카이사
카이사,바루스,51.30%,카이사
카이사,드레이븐,50.59%,카이사
카이사,징크스,50.18%,카이사
카이사,진,49.76%,카이사
카이사,이즈리얼,49.67%,카이사
카이사,아펠리오스,49.36%,카이사
카이사,닐라,49.26%,카이사
카이사,트위치,49.20%,카이사
카이사,칼리스타,49.00%,카이사
카이사,미스 포츈,48.22%,카이사
카이사,케이틀린,48.05%,카이사
카이사,직스,47.37%,카이사
카이사,자야,47.33%,카이사
카이사,사미라,47.06%,카이사
카이사,코그모,47.02%,카이사
카이사,카서스,46.62%,카이사
카이사,야스오,46.32%,카이사
카이사,시비르,45.94%,카이사
카이사,세라핀,42.67%,카이사
카직스,볼리베어,62.30%,카직스
카직스,니코,58.02%,카직스
카직스,트런들,56.60%,카직스
카직스,릴리아,55.83%,카직스
카직스,럼블,55.81%,카직스
카직스,아무무,55.65%,카직스
카직스,리 신,55.33%,카직스
카직스,케인,55.03%,카직스
카직스,쉬바나,54.90%,카직스
카직스,뽀삐,54.73%,카직스
카직스,스카너,53.85%,카직스
카직스,탈론,53.39%,카직스
카직스,다이애나,53.16%,카직스
카직스,벨베스,53.06%,카직스
카직스,바이,52.96%,카직스
카직스,자르반 4세,52.91%,카직스
카직스,신 짜오,51.79%,카직스
카직스,람머스,51.61%,카직스
카직스,마스터 이,51.24%,카직스
카직스,에코,51.03%,카직스
카직스,그레이브즈,50.83%,카직스
카직스,아이번,49.48%,카직스
카직스,이블린,49.08%,카직스
카직스,자크,48.78%,카직스
카직스,비에고,48.76%,카직스
카직스,엘리스,48.66%,카직스
카직스,오공,48.60%,카직스
카직스,킨드레드,48.58%,카직스
카직스,누누와 윌럼프,48.48%,카직스
카직스,렝가,48.20%,카직스
카직스,그라가스,48.20%,카직스
카직스,피들스틱,48.18%,카직스
카직스,니달리,47.58%,카직스
카직스,마오카이,47.46%,카직스
카직스,워윅,47.33%,카직스
카직스,헤카림,47.21%,카직스
카직스,샤코,46.79%,카직스
카직스,우디르,46.51%,카직스
카직스,사일러스,46.43%,카직스
카직스,세주아니,45.45%,카직스
카직스,렉사이,44.59%,카직스
카직스,녹턴,42.62%,카직스
카직스,카서스,41.48%,카직스
카타리나,직스,69.70%,카타리나
카타리나,코르키,65.71%,카타리나
카타리나,스웨인,64.52%,카타리나
카타리나,제라스,62.75%,카타리나
카타리나,이렐리아,57.97%,카타리나
카타리나,트위스티드 페이트,55.88%,카타리나
카타리나,아크샨,55.20%,카타리나
카타리나,바루스,54.76%,카타리나
카타리나,제이스,54.55%,카타리나
카타리나,나서스,54.35%,카타리나
카타리나,벡스,53.39%,카타리나
카타리나,요네,53.36%,카타리나
카타리나,크산테,52.94%,카타리나
카타리나,케넨,51.52%,카타리나
카타리나,가렌,51.52%,카타리나
카타리나,야스오,51.42%,카타리나
카타리나,베이가,51.33%,카타리나
카타리나,아지르,51.04%,카타리나
카타리나,다이애나,50.91%,카타리나
카타리나,아우렐리온 솔,50.85%,카타리나
카타리나,라이즈,50.43%,카타리나
카타리나,아칼리,50.25%,카타리나
카타리나,애니비아,50.00%,카타리나
카타리나,갈리오,49.44%,카타리나
카타리나,르블랑,49.43%,카타리나
카타리나,키아나,49.22%,카타리나
카타리나,탈론,49.06%,카타리나
카타리나,애니,49.04%,카타리나
카타리나,아리,48.87%,카타리나
카타리나,리산드라,48.73%,카타리나
카타리나,신드라,48.52%,카타리나
카타리나,트리스타나,48.48%,카타리나
카타리나,빅토르,48.33%,카타리나
카타리나,조이,48.31%,카타리나
카타리나,그라가스,48.21%,카타리나
카타리나,사일러스,47.78%,카타리나
카타리나,갱플랭크,47.50%,카타리나
카타리나,블라디미르,46.75%,카타리나
카타리나,제드,46.02%,카타리나
카타리나,판테온,45.83%,카타리나
카타리나,오리아나,45.70%,카타리나
카타리나,말자하,44.93%,카타리나
카타리나,카시오페아,44.86%,카타리나
카타리나,럭스,44.86%,카타리나
카타리나,카사딘,44.53%,카타리나
카타리나,피즈,44.49%,카타리나
카타리나,니코,44.37%,카타리나
카타리나,럼블,44.23%,카타리나
카타리나,에코,43.56%,카타리나
카타리나,이즈리얼,38.98%,카타리나
카타리나,레넥톤,38.71%,카타리나
카타리나,말파이트,27.50%,카타리나
칼리스타,트위치,56.72%,칼리스타
칼리스타,아펠리오스,55.42%,칼리스타
칼리스타,드레이븐,54.24%,칼리스타
칼리스타,징크스,54.17%,칼리스타
칼리스타,시비르,52.54%,칼리스타
칼리스타,제리,52.00%,칼리스타
칼리스타,카이사,51.00%,칼리스타
칼리스타,진,50.28%,칼리스타
칼리스타,자야,49.57%,칼리스타
칼리스타,사미라,48.76%,칼리스타
칼리스타,케이틀린,48.21%,칼리스타
칼리스타,루시안,48.00%,칼리스타
칼리스타,이즈리얼,47.53%,칼리스타
칼리스타,트리스타나,46.67%,칼리스타
칼리스타,베인,46.34%,칼리스타
칼리스타,바루스,45.83%,칼리스타
칼리스타,애쉬,44.93%,칼리스타
칼리스타,미스 포츈,41.77%,칼리스타
칼리스타,코그모,39.53%,칼리스타
케넨,케일,58.97%,케넨
케넨,요네,57.58%,케넨
케넨,갱플랭크,56.41%,케넨
케넨,레넥톤,56.10%,케넨
케넨,다리우스,54.55%,케넨
케넨,카밀,54.55%,케넨
케넨,아트록스,54.17%,케넨
케넨,일라오이,53.13%,케넨
케넨,크산테,50.79%,케넨
케넨,이렐리아,48.84%,케넨
케넨,바루스,48.72%,케넨
케넨,오른,47.46%,케넨
케넨,가렌,47.22%,케넨
케넨,세트,46.67%,케넨
케넨,럼블,45.95%,케넨
케넨,말파이트,44.19%,케넨
케넨,사이온,42.50%,케넨
케넨,피오라,42.42%,케넨
케넨,나서스,41.38%,케넨
케넨,잭스,40.14%,케넨
케넨,제이스,40.00%,케넨
케넨,그라가스,37.84%,케넨
케이틀린,징크스,52.89%,케이틀린
케이틀린,카이사,51.95%,케이틀린
케이틀린,칼리스타,51.79%,케이틀린
케이틀린,세라핀,51.52%,케이틀린
케이틀린,아펠리오스,50.95%,케이틀린
케이틀린,미스 포츈,50.91%,케이틀린
케이틀린,코그모,50.67%,케이틀린
케이틀린,드레이븐,50.00%,케이틀린
케이틀린,베인,50.00%,케이틀린
케이틀린,루시안,49.81%,케이틀린
케이틀린,바루스,49.41%,케이틀린
케이틀린,자야,48.26%,케이틀린
케이틀린,애쉬,47.34%,케이틀린
케이틀린,진,46.78%,케이틀린
케이틀린,제리,45.61%,케이틀린
케이틀린,트리스타나,44.86%,케이틀린
케이틀린,이즈리얼,43.67%,케이틀린
케이틀린,시비르,42.94%,케이틀린
케이틀린,야스오,42.86%,케이틀린
케이틀린,닐라,42.70%,케이틀린
케이틀린,사미라,42.21%,케이틀린
케이틀린,카서스,42.00%,케이틀린
케이틀린,트위치,41.27%,케이틀린
케인,럼블,59.38%,케인
케인,니달리,58.17%,케인
케인,쉬바나,58.14%,케인
케인,스카너,57.58%,케인
케인,리 신,57.41%,케인
케인,자크,53.97%,케인
케인,헤카림,53.85%,케인
케인,누누와 윌럼프,53.61%,케인
케인,오공,53.39%,케인
케인,마오카이,53.28%,케인
케인,탈론,53.16%,케인
케인,세주아니,53.01%,케인
케인,릴리아,52.69%,케인
케인,워윅,52.24%,케인
케인,그라가스,52.17%,케인
케인,바이,51.91%,케인
케인,녹턴,51.33%,케인
케인,그레이브즈,50.47%,케인
케인,벨베스,50.00%,케인
케인,우디르,50.00%,케인
케인,카서스,50.00%,케인
케인,엘리스,50.00%,케인
케인,비에고,49.81%,케인
케인,다이애나,49.48%,케인
케인,니코,49.15%,케인
케인,에코,49.01%,케인
케인,렝가,48.17%,케인
케인,킨드레드,47.88%,케인
케인,렉사이,47.74%,케인
케인,피들스틱,47.50%,케인
케인,자르반 4세,47.43%,케인
케인,뽀삐,47.30%,케인
케인,사일러스,46.30%,케인
케인,샤코,45.83%,케인
케인,마스터 이,45.75%,케인
케인,신 짜오,45.31%,케인
케인,카직스,44.97%,케인
케인,이블린,44.12%,케인
케인,람머스,44.12%,케인
케인,아이번,43.48%,케인
케인,아무무,40.00%,케인
케일,모데카이저,64.10%,케일
케일,레넥톤,59.46%,케일
케일,뽀삐,59.26%,케일
케일,우르곳,58.06%,케일
케일,블라디미르,56.67%,케일
케일,클레드,56.10%,케일
케일,크산테,55.93%,케일
케일,그웬,55.77%,케일
케일,세트,55.56%,케일
케일,일라오이,55.37%,케일
케일,가렌,54.43%,케일
케일,오른,54.26%,케일
케일,나르,53.97%,케일
케일,사이온,53.08%,케일
케일,럼블,51.85%,케일
케일,아트록스,51.82%,케일
케일,갱플랭크,51.59%,케일
케일,트린다미어,51.28%,케일
케일,마오카이,51.22%,케일
케일,잭스,51.18%,케일
케일,신지드,50.91%,케일
케일,다리우스,50.88%,케일
케일,판테온,50.88%,케일
케일,말파이트,50.38%,케일
케일,쉔,50.00%,케일
케일,퀸,50.00%,케일
케일,볼리베어,50.00%,케일
케일,사일러스,50.00%,케일
케일,야스오,48.78%,케일
케일,올라프,48.00%,케일
케일,피오라,47.79%,케일
케일,요릭,47.62%,케일
케일,리븐,47.54%,케일
케일,요네,47.42%,케일
케일,문도 박사,47.22%,케일
케일,자크,46.67%,케일
케일,그라가스,44.29%,케일
케일,초가스,43.18%,케일
케일,이렐리아,42.57%,케일
케일,케넨,41.03%,케일
케일,카밀,40.26%,케일
케일,제이스,40.00%,케일
케일,바루스,39.06%,케일
케일,티모,38.71%,케일
케일,나서스,38.04%,케일
코그모,카서스,63.64%,코그모
코그모,칼리스타,60.47%,코그모
코그모,닐라,58.49%,코그모
코그모,제리,53.27%,코그모
코그모,카이사,52.98%,코그모
코그모,아펠리오스,52.60%,코그모
코그모,애쉬,52.27%,코그모
코그모,루시안,51.87%,코그모
코그모,트위치,51.57%,코그모
코그모,트리스타나,51.56%,코그모
코그모,자야,49.66%,코그모
코그모,시비르,49.41%,코그모
코그모,케이틀린,49.33%,코그모
코그모,이즈리얼,49.30%,코그모
코그모,바루스,47.93%,코그모
코그모,진,47.43%,코그모
코그모,드레이븐,46.06%,코그모
코그모,사미라,45.91%,코그모
코그모,징크스,45.45%,코그모
코그모,미스 포츈,44.98%,코그모
코그모,베인,38.96%,코그모
코르키,아리,53.85%,코르키
코르키,야스오,52.94%,코르키
코르키,신드라,50.00%,코르키
코르키,카타리나,34.29%,코르키
퀸,잭스,69.23%,퀸
퀸,크산테,64.15%,퀸
퀸,갱플랭크,60.53%,퀸
퀸,피오라,60.00%,퀸
퀸,제이스,59.65%,퀸
퀸,사이온,58.49%,퀸
퀸,다리우스,58.46%,퀸
퀸,가렌,53.33%,퀸
퀸,오른,52.27%,퀸
퀸,나서스,51.79%,퀸
퀸,뽀삐,51.61%,퀸
퀸,케일,50.00%,퀸
퀸,아트록스,47.27%,퀸
퀸,레넥톤,44.23%,퀸
퀸,바루스,43.24%,퀸
퀸,말파이트,38.78%,퀸
퀸,이렐리아,37.84%,퀸
크산테,사일러스,64.29%,크산테
크산테,그라가스,60.77%,크산테
크산테,요네,57.25%,크산테
크산테,스웨인,54.29%,크산테
크산테,일라오이,54.14%,크산테
크산테,탐 켄치,54.05%,크산테
크산테,아칼리,53.19%,크산테
크산테,말파이트,53.08%,크산테
크산테,볼리베어,52.11%,크산테
크산테,트린다미어,51.92%,크산테
크산테,카밀,50.36%,크산테
크산테,신지드,50.00%,크산테
크산테,케넨,50.00%,크산테
크산테,아이번,50.00%,크산테
크산테,나서스,49.72%,크산테
크산테,나르,49.67%,크산테
크산테,아트록스,49.62%,크산테
크산테,그웬,49.60%,크산테
크산테,티모,49.18%,크산테
크산테,렉사이,48.48%,크산테
크산테,이렐리아,48.45%,크산테
크산테,제드,48.08%,크산테
크산테,문도 박사,48.00%,크산테
크산테,제이스,47.83%,크산테
크산테,다리우스,47.62%,크산테
크산테,럼블,47.41%,크산테
크산테,바루스,47.37%,크산테
크산테,마오카이,47.37%,크산테
크산테,클레드,47.13%,크산테
크산테,야스오,47.06%,크산테
크산테,잭스,46.30%,크산테
크산테,갱플랭크,46.02%,크산테
크산테,오른,44.86%,크산테
크산테,사이온,44.75%,크산테
크산테,세트,44.67%,크산테
크산테,워윅,44.44%,크산테
크산테,레넥톤,44.13%,크산테
크산테,케일,44.07%,크산테
크산테,가렌,43.91%,크산테
크산테,피오라,43.89%,크산테
크산테,요릭,43.06%,크산테
크산테,모데카이저,42.77%,크산테
크산테,올라프,42.72%,크산테
크산테,판테온,42.55%,크산테
크산테,베인,42.42%,크산테
크산테,자크,42.11%,크산테
크산테,우르곳,40.00%,크산테
크산테,쉔,39.64%,크산테
크산테,블라디미르,39.47%,크산테
크산테,리븐,37.33%,크산테
크산테,뽀삐,37.32%,크산테
크산테,퀸,35.85%,크산테
크산테,초가스,35.29%,크산테
크산테,아크샨,32.50%,크산테
크산테,렝가,32.47%,크산테
클레드,그라가스,76.67%,클레드
클레드,가렌,61.02%,클레드
클레드,모데카이저,60.00%,클레드
클레드,아트록스,58.16%,클레드
클레드,요릭,56.76%,클레드
클레드,이렐리아,56.67%,클레드
클레드,나서스,55.26%,클레드
클레드,사이온,55.00%,클레드
클레드,레넥톤,53.73%,클레드
클레드,갱플랭크,53.33%,클레드
클레드,크산테,52.87%,클레드
클레드,제이스,50.00%,클레드
클레드,쉔,48.94%,클레드
클레드,잭스,48.89%,클레드
클레드,판테온,48.72%,클레드
클레드,그웬,48.57%,클레드
클레드,바루스,48.48%,클레드
클레드,피오라,47.17%,클레드
클레드,카밀,46.94%,클레드
클레드,말파이트,46.15%,클레드
클레드,일라오이,46.15%,클레드
클레드,세트,46.15%,클레드
